yr2010avg,yr2011avg,yr2012avg,yr2013avg,yr2014avg,yr2015avg,yr2016avg,yr2017avg,yr2018avg,yr2019avg,yr2020avg,yr2010min,yr2011min,yr2012min,yr2013min,yr2014min,yr2015min,yr2016min,yr2017min,yr2018min,yr2019min,yr2020min,yr2010max,yr2011max,yr2012max,yr2013max,yr2014max,yr2015max,yr2016max,yr2017max,yr2018max,yr2019max,yr2020max,monthdate,outliermin,outliermax
12.50416667,10.63958333,11.27166667,10.29333333,11.77333333,11.935,17.3075,13.22458333,14.28083333,12.39375,14.95916667,9.61,8.05,9.56,5.23,10.04,9.99,13.22,9.69,11.08,9.99,12.15,15.3,13.67,13.97,16.73,14.05,15.28,22.49,17.92,19.3,15.48,18.38,6-May,3.38,26.78
13.86416667,10.20333333,12.17166667,12.43833333,10.97958333,11.16083333,17.94166667,10.90625,15.25375,12.34,17.24833333,9.93,5.86,9.39,8.5,6.8,9.37,12.77,8.94,11.36,7.42,15.48,17.22,14.46,15.09,17.64,14.07,13.32,23.66,13.3,18.66,17.42,19.85,7-May,3.38,26.78
14.30875,11.21791667,15.39208333,15.05958333,9.155833333,12.67833333,16.29708333,12.33333333,13.54916667,12.41125,15.08916667,11.44,9.24,11.84,9.04,3.48,10.29,14.85,10.21,9.77,9.96,11.88,18.06,13.76,19.57,22.21,16.6,15.12,17.62,15.12,16.19,15,17.81,8-May,3.38,26.78
15.23833333,9.930416667,16.78625,17.38833333,12.27916667,14.51833333,17.63708333,12.65541667,12.9875,12.9875,11.76833333,11.53,5.96,12.8,13.37,6.2,12.76,15.62,10.66,7.86,9.42,7.97,20.15,13.42,19.84,23.83,17,16.81,19.55,15.11,17.48,15.77,14.51,9-May,3.38,26.78
15.83125,8.8325,12.95916667,16.01541667,13.96916667,13.22833333,14.25333333,10.71375,9.418333333,11.87583333,9.945833333,12.7,3.71,9.61,11.06,10.63,12.08,11.68,7.02,7.56,10.7,6.97,19.67,12.77,18.16,23.07,15.88,14.46,15.87,15.9,11.35,13.59,13.06,10-May,3.38,26.78
10.80583333,8.115833333,12.45,16.89916667,12.85083333,13.485,13.625,10.13791667,11.46875,12.41291667,11.51875,8.16,6.91,9.06,12.08,9.73,12.44,11.54,6.07,7.91,10.36,8.1,15.7,9.64,15.4,23.1,17.39,15.06,15.53,15.37,13.74,15,15.54,11-May,3.38,26.78
10.38666667,9.869583333,10.5675,17.30583333,11.57083333,12.31083333,16.65875,10.93583333,13.38916667,13.60083333,12.06,8.09,6.43,7.72,14.77,7.88,7.94,15.03,5.11,11.71,11.56,9.81,13.45,13.34,13.31,20.37,16.93,14.15,18.8,17.56,15.29,16,14.68,12-May,3.38,26.78
11.94583333,11.23583333,10.88166667,12.96625,12.32541667,8.995,16.66541667,11.45416667,13.19375,13.49625,10.88083333,10.06,8.18,9.92,9.31,7.52,6.49,14.92,8.95,10.95,11.05,9.27,14.49,14.19,12.62,14.8,18.85,11.33,20,15.02,15.77,16.68,12.56,13-May,3.38,26.78
11.9025,9.871666667,11.85208333,10.22625,13.86208333,11.76208333,16.82416667,10.73583333,10.98833333,13.79416667,9.537083333,10.38,7.62,10.13,7.47,8.2,9.69,13.66,6.95,7.92,10.62,6.34,14.23,12.47,14.24,12.72,19.88,13.97,20.9,15.09,15.19,17.97,13.03,14-May,3.38,26.78
11.17375,11.09833333,12.49,11.42875,17.24875,12.13333333,15.65666667,11.21291667,11.47916667,12.72958333,9.1325,8.62,9.12,10.91,9.02,14.55,11.08,10.26,7.91,9.72,11.84,5.58,15.23,13.22,14.8,14.75,21.07,13.57,19,16.17,13.53,14.68,14.1,15-May,3.38,26.78
